id	name	description	synonyms	compound
131429614	BRD-K47854067-001-01-8		["BRD-K47854067-001-01-8"]	54633363
131429615	BRD-K51017127-001-01-3		["BRD-K51017127-001-01-3"]	54633364
131429616	BRD-K71274071-001-01-2		["BRD-K71274071-001-01-2"]	54633365
131429617	BRD-K00765599-001-01-8		["BRD-K00765599-001-01-8"]	54633366
131429618	BRD-K10580455-001-01-2		["BRD-K10580455-001-01-2"]	54633367
131429619	BRD-K59865704-001-01-8		["BRD-K59865704-001-01-8"]	54633368
131429620	BRD-K74198088-001-01-1		["BRD-K74198088-001-01-1"]	54633369
131429621	BRD-K20077349-001-01-7		["BRD-K20077349-001-01-7"]	54633370
131429622	BRD-K00411149-001-01-4		["BRD-K00411149-001-01-4"]	54633371
131429623	BRD-K34274486-001-01-7		["BRD-K34274486-001-01-7"]	54633372
131429624	BRD-K11844860-001-01-0		["BRD-K11844860-001-01-0"]	54633373
131429625	BRD-K54036439-001-01-3		["BRD-K54036439-001-01-3"]	54633374
131429626	BRD-K67572910-001-01-0		["BRD-K67572910-001-01-0"]	54633375
131429627	BRD-K67348226-001-01-4		["BRD-K67348226-001-01-4"]	54633376
131429628	BRD-K92655427-001-01-8		["BRD-K92655427-001-01-8"]	54633377
131429629	BRD-K39813155-001-01-7		["BRD-K39813155-001-01-7"]	54633378
131429630	BRD-K50575036-001-01-1		["BRD-K50575036-001-01-1"]	54633379
131429631	BRD-K30795375-001-01-9		["BRD-K30795375-001-01-9"]	54633380
131429632	BRD-K58118393-001-01-9		["BRD-K58118393-001-01-9"]	54633381
131429633	BRD-K97938633-001-01-3		["BRD-K97938633-001-01-3"]	54633382
131429634	BRD-K35222206-001-01-4		["BRD-K35222206-001-01-4"]	54633383
131429635	BRD-K83049611-001-01-1		["BRD-K83049611-001-01-1"]	54633384
131429636	BRD-K64111129-001-01-7		["BRD-K64111129-001-01-7"]	54633385
131429637	BRD-K76618080-001-01-4		["BRD-K76618080-001-01-4"]	54633386
131429638	BRD-K70302892-001-01-9		["BRD-K70302892-001-01-9"]	54633387
131429639	BRD-K62213484-001-01-2		["BRD-K62213484-001-01-2"]	54633388
131429640	BRD-K92440102-001-01-7		["BRD-K92440102-001-01-7"]	54633389
131429641	BRD-K16355056-001-01-6		["BRD-K16355056-001-01-6"]	54633390
131429642	BRD-K36055854-001-01-2		["BRD-K36055854-001-01-2"]	54633391
131429643	BRD-K88087295-001-01-9		["BRD-K88087295-001-01-9"]	54633392
131429644	BRD-K64827406-001-01-2		["BRD-K64827406-001-01-2"]	54633393
131429645	BRD-K14392329-001-01-2		["BRD-K14392329-001-01-2"]	54633394
131429646	BRD-K84936524-001-01-4		["BRD-K84936524-001-01-4"]	54633395
131429647	BRD-K92344227-001-01-1		["BRD-K92344227-001-01-1"]	54633396
131429648	BRD-K13567350-001-01-2		["BRD-K13567350-001-01-2"]	54633397
131429649	BRD-K99530482-001-01-8		["BRD-K99530482-001-01-8"]	54633398
131429650	BRD-K96491043-001-01-8		["BRD-K96491043-001-01-8"]	54633399
131429651	BRD-K51654114-001-01-8		["BRD-K51654114-001-01-8"]	54633400
131429652	BRD-K59535072-001-01-1		["BRD-K59535072-001-01-1"]	54633401
131429653	BRD-K33179234-001-01-4		["BRD-K33179234-001-01-4"]	54633402
131429654	BRD-K42480393-001-01-2		["BRD-K42480393-001-01-2"]	54633403
131429655	BRD-K53617314-001-01-1		["BRD-K53617314-001-01-1"]	54633404
131429656	BRD-K85234739-001-01-4		["BRD-K85234739-001-01-4"]	54633405
131429657	BRD-K40826084-001-01-2		["BRD-K40826084-001-01-2"]	54633406
131429658	BRD-K19320442-001-01-0		["BRD-K19320442-001-01-0"]	54633407
131429659	BRD-K43570522-001-01-3		["BRD-K43570522-001-01-3"]	54633408
131429660	BRD-K85659077-001-01-2		["BRD-K85659077-001-01-2"]	54633409
131429661	BRD-K87558616-001-01-2		["BRD-K87558616-001-01-2"]	54633410
131429662	BRD-K80950551-001-01-5		["BRD-K80950551-001-01-5"]	54633411
131429663	BRD-K27026825-001-01-0		["BRD-K27026825-001-01-0"]	54633412
131429664	BRD-K31377965-001-01-1		["BRD-K31377965-001-01-1"]	54633413
131429665	BRD-K18864235-001-01-9		["BRD-K18864235-001-01-9"]	54633414
131429666	BRD-K68078571-001-01-7		["BRD-K68078571-001-01-7"]	54633415
131429667	BRD-K73330516-001-01-3		["BRD-K73330516-001-01-3"]	54633416
131429668	BRD-K47995281-001-01-9		["BRD-K47995281-001-01-9"]	54633417
131429669	BRD-K24333636-001-01-2		["BRD-K24333636-001-01-2"]	54633418
131429670	BRD-K84391462-001-01-6		["BRD-K84391462-001-01-6"]	54633419
131429671	BRD-K51502220-001-01-0		["BRD-K51502220-001-01-0"]	54633420
131429672	BRD-K07473245-001-01-0		["BRD-K07473245-001-01-0"]	54633421
131429673	BRD-K38273665-001-01-8		["BRD-K38273665-001-01-8"]	54633422
131429674	BRD-K84241565-001-01-9		["BRD-K84241565-001-01-9"]	54633423
131429675	BRD-K16518464-001-01-5		["BRD-K16518464-001-01-5"]	54633424
131429676	BRD-K48788132-001-01-8		["BRD-K48788132-001-01-8"]	54633425
131429677	BRD-K59392325-001-01-2		["BRD-K59392325-001-01-2"]	54633426
131429678	BRD-K51237617-001-01-4		["BRD-K51237617-001-01-4"]	54633427
131429679	BRD-K40266835-001-01-3		["BRD-K40266835-001-01-3"]	54633428
131429680	BRD-K82765368-001-01-8		["BRD-K82765368-001-01-8"]	54633429
131429681	BRD-K58932103-001-01-4		["BRD-K58932103-001-01-4"]	54633430
131429682	BRD-K11227160-001-01-5		["BRD-K11227160-001-01-5"]	54633431
131429683	BRD-K95578456-001-01-3		["BRD-K95578456-001-01-3"]	54633432
131429684	BRD-K16264250-001-01-4		["BRD-K16264250-001-01-4"]	54633433
131429685	BRD-K38487270-001-01-1		["BRD-K38487270-001-01-1"]	54633434
131429686	BRD-K11506071-001-01-0		["BRD-K11506071-001-01-0"]	54633435
131429687	BRD-K89952634-001-01-3		["BRD-K89952634-001-01-3"]	54633436
131429688	BRD-K44858727-001-01-4		["BRD-K44858727-001-01-4"]	54633437
131429689	BRD-K52001024-001-01-0		["BRD-K52001024-001-01-0"]	54633438
131429690	BRD-K39342915-001-01-8		["BRD-K39342915-001-01-8"]	54633439
131429691	BRD-K56125296-001-01-4		["BRD-K56125296-001-01-4"]	54633440
131429692	BRD-K03715233-001-01-2		["BRD-K03715233-001-01-2"]	54633441
131429693	BRD-K85823016-001-01-8		["BRD-K85823016-001-01-8"]	54633442
131429694	BRD-K96417480-001-01-3		["BRD-K96417480-001-01-3"]	54633443
131429695	BRD-K84815485-001-01-7		["BRD-K84815485-001-01-7"]	54633444
131429696	BRD-K99221119-001-01-5		["BRD-K99221119-001-01-5"]	54633445
131429697	BRD-K40378743-001-01-7		["BRD-K40378743-001-01-7"]	54633446
131429698	BRD-K56428170-001-01-3		["BRD-K56428170-001-01-3"]	54633447
131429699	BRD-K58044926-001-01-3		["BRD-K58044926-001-01-3"]	54633448
131429700	BRD-K43854848-001-01-8		["BRD-K43854848-001-01-8"]	54633449
131429701	BRD-K59120074-001-01-0		["BRD-K59120074-001-01-0"]	54633450
131429702	BRD-K47658117-001-01-3		["BRD-K47658117-001-01-3"]	54633451
131429703	BRD-K89364982-001-01-9		["BRD-K89364982-001-01-9"]	54633452
131429704	BRD-K37564297-001-01-7		["BRD-K37564297-001-01-7"]	54633453
131429705	BRD-K39534157-001-01-7		["BRD-K39534157-001-01-7"]	54633454
131429706	BRD-K68162101-001-01-8		["BRD-K68162101-001-01-8"]	54633455
131429707	BRD-K34524418-001-01-8		["BRD-K34524418-001-01-8"]	54633456
131429708	BRD-K27398402-001-01-4		["BRD-K27398402-001-01-4"]	54633457
131429709	BRD-K70843862-001-01-8		["BRD-K70843862-001-01-8"]	54633458
131429710	BRD-K28375929-001-01-5		["BRD-K28375929-001-01-5"]	54633459
131429711	BRD-K76966915-001-01-8		["BRD-K76966915-001-01-8"]	54633460
131429712	BRD-K12015168-001-01-5		["BRD-K12015168-001-01-5"]	54633461
131429713	BRD-K98190019-001-01-4		["BRD-K98190019-001-01-4"]	54633462
131429714	BRD-K11516621-001-01-4		["BRD-K11516621-001-01-4"]	54633463
131429715	BRD-K22471908-001-01-3		["BRD-K22471908-001-01-3"]	54633464
131429716	BRD-K96997646-001-01-5		["BRD-K96997646-001-01-5"]	54633465
131429717	BRD-K31325635-001-01-0		["BRD-K31325635-001-01-0"]	54633466
131429718	BRD-K26026745-001-01-8		["BRD-K26026745-001-01-8"]	54633467
131429719	BRD-K68547601-001-01-5		["BRD-K68547601-001-01-5"]	54633468
131429720	BRD-K76672145-001-01-4		["BRD-K76672145-001-01-4"]	54633469
131429721	BRD-K82224868-001-01-1		["BRD-K82224868-001-01-1"]	54633470
131429722	BRD-K80965028-001-01-8		["BRD-K80965028-001-01-8"]	54633471
131429723	BRD-K64451058-001-01-2		["BRD-K64451058-001-01-2"]	54633472
131429724	BRD-K32862383-001-01-5		["BRD-K32862383-001-01-5"]	54633473
131429725	BRD-K39761541-001-01-1		["BRD-K39761541-001-01-1"]	54633474
131429726	BRD-K95651150-001-01-7		["BRD-K95651150-001-01-7"]	54633475
131429727	BRD-K10635555-001-01-3		["BRD-K10635555-001-01-3"]	54633476
131429728	BRD-K91897530-001-01-1		["BRD-K91897530-001-01-1"]	54633477
131429729	BRD-K17675523-001-01-1		["BRD-K17675523-001-01-1"]	54633478
131429730	BRD-K10876822-001-01-0		["BRD-K10876822-001-01-0"]	54633479
131429731	BRD-K79997957-001-01-9		["BRD-K79997957-001-01-9"]	54633480
131429732	BRD-K96834095-001-01-6		["BRD-K96834095-001-01-6"]	54633481
131429733	BRD-K64072266-001-01-4		["BRD-K64072266-001-01-4"]	54633482
131429734	BRD-K05804651-001-01-5		["BRD-K05804651-001-01-5"]	54633483
131429735	BRD-K66963616-001-01-9		["BRD-K66963616-001-01-9"]	54633484
131429736	BRD-K80357394-001-01-4		["BRD-K80357394-001-01-4"]	54633485
131429737	BRD-K73014869-001-01-6		["BRD-K73014869-001-01-6"]	54633486
131429738	BRD-K28472865-001-01-6		["BRD-K28472865-001-01-6"]	54633487
131429739	BRD-K33236055-001-01-8		["BRD-K33236055-001-01-8"]	54633488
131429740	BRD-K53559383-001-01-1		["BRD-K53559383-001-01-1"]	54633489
131429741	BRD-K35936801-001-01-8		["BRD-K35936801-001-01-8"]	54633490
131429742	BRD-K58890106-001-01-1		["BRD-K58890106-001-01-1"]	54633491
131429743	BRD-K63711467-001-01-5		["BRD-K63711467-001-01-5"]	54633492
131429744	BRD-K13646706-001-01-5		["BRD-K13646706-001-01-5"]	54633493
131429745	BRD-K76135327-001-01-2		["BRD-K76135327-001-01-2"]	54633494
131429746	BRD-K12708839-001-01-4		["BRD-K12708839-001-01-4"]	54633495
131429747	BRD-K98541397-001-01-0		["BRD-K98541397-001-01-0"]	54633496
131429748	BRD-K35196805-001-01-5		["BRD-K35196805-001-01-5"]	54633497
131429749	BRD-K59893572-001-01-9		["BRD-K59893572-001-01-9"]	54633498
131429750	BRD-K00816476-001-01-7		["BRD-K00816476-001-01-7"]	54633499
131429751	BRD-K15502859-001-01-3		["BRD-K15502859-001-01-3"]	54633500
131429752	BRD-K53703060-001-01-5		["BRD-K53703060-001-01-5"]	54633501
131429753	BRD-K42008693-001-01-8		["BRD-K42008693-001-01-8"]	54633502
131429754	BRD-K61929684-001-01-2		["BRD-K61929684-001-01-2"]	54633503
131429755	BRD-K77241556-001-01-9		["BRD-K77241556-001-01-9"]	54633504
131429756	BRD-K37402529-001-01-0		["BRD-K37402529-001-01-0"]	54633505
131429757	BRD-K24614157-001-01-4		["BRD-K24614157-001-01-4"]	54633506
131429760	BRD-K62718031-001-01-8		["BRD-K62718031-001-01-8"]	54633509
131429761	BRD-K43674766-001-01-8		["BRD-K43674766-001-01-8"]	54633510
131429762	BRD-K96384208-001-01-6		["BRD-K96384208-001-01-6"]	54633511
131429763	BRD-K93993174-001-01-7		["BRD-K93993174-001-01-7"]	54633512
131429764	BRD-K30962012-001-01-4		["BRD-K30962012-001-01-4"]	54633513
131429765	BRD-K23204256-001-01-5		["BRD-K23204256-001-01-5"]	54633514
131429766	BRD-K09017160-001-01-4		["BRD-K09017160-001-01-4"]	54633515
131429767	BRD-K35124958-001-01-2		["BRD-K35124958-001-01-2"]	54633516
131429768	BRD-K77060313-001-01-7		["BRD-K77060313-001-01-7"]	54633517
131429769	BRD-K39224209-001-01-3		["BRD-K39224209-001-01-3"]	54633518
131429770	BRD-K12328371-001-01-5		["BRD-K12328371-001-01-5"]	54633519
131429771	BRD-K01749472-001-01-3		["BRD-K01749472-001-01-3"]	54633520
131429772	BRD-K11054415-001-01-6		["BRD-K11054415-001-01-6"]	54633521
131429773	BRD-K39078753-001-01-3		["BRD-K39078753-001-01-3"]	54633522
131429774	BRD-K33454318-001-01-0		["BRD-K33454318-001-01-0"]	54633523
131429775	BRD-K97537859-001-01-0		["BRD-K97537859-001-01-0"]	54633524
131429776	BRD-K65446780-001-01-6		["BRD-K65446780-001-01-6"]	54633525
131429777	BRD-K96175856-001-01-3		["BRD-K96175856-001-01-3"]	54633526
131429778	BRD-K58245454-001-01-6		["BRD-K58245454-001-01-6"]	54633527
131429779	BRD-K41047568-001-01-9		["BRD-K41047568-001-01-9"]	54633528
131429780	BRD-K53094739-001-01-0		["BRD-K53094739-001-01-0"]	54633529
131429782	BRD-K46824282-001-01-1		["BRD-K46824282-001-01-1"]	54633531
131429783	BRD-K83994491-001-01-3		["BRD-K83994491-001-01-3"]	54633532
131429784	BRD-K97318603-001-01-4		["BRD-K97318603-001-01-4"]	54633533
131429785	BRD-K84690141-001-01-0		["BRD-K84690141-001-01-0"]	54633534
131429786	BRD-K81293413-001-01-7		["BRD-K81293413-001-01-7"]	54633535
131429787	BRD-K67740871-001-01-0		["BRD-K67740871-001-01-0"]	54633536
131429788	BRD-K74916896-001-01-8		["BRD-K74916896-001-01-8"]	54633537
131429789	BRD-K63803358-001-01-2		["BRD-K63803358-001-01-2"]	54633538
131429790	BRD-K66748326-001-01-5		["BRD-K66748326-001-01-5"]	54633539
131429791	BRD-K11477112-001-01-5		["BRD-K11477112-001-01-5"]	54633540
131429792	BRD-K34710061-001-01-3		["BRD-K34710061-001-01-3"]	54633541
131429793	BRD-K56301498-001-01-7		["BRD-K56301498-001-01-7"]	54633542
131429794	BRD-K42413274-001-01-7		["BRD-K42413274-001-01-7"]	54633543
131429795	BRD-K31546068-001-01-7		["BRD-K31546068-001-01-7"]	54633544
131429796	BRD-K43981353-001-01-6		["BRD-K43981353-001-01-6"]	54633545
131429797	BRD-K14394756-001-01-0		["BRD-K14394756-001-01-0"]	54633546
131429798	BRD-K01266518-001-01-4		["BRD-K01266518-001-01-4"]	54633547
131429799	BRD-K63960902-001-01-1		["BRD-K63960902-001-01-1"]	54633548
131429800	BRD-K22591777-001-01-6		["BRD-K22591777-001-01-6"]	53382709
131429801	BRD-K15087476-001-01-8		["BRD-K15087476-001-01-8"]	54633549
131429802	BRD-K75637705-001-01-0		["BRD-K75637705-001-01-0"]	54633550
131429803	BRD-K71251432-001-01-4		["BRD-K71251432-001-01-4"]	54633551
131429804	BRD-K43388152-001-01-7		["BRD-K43388152-001-01-7"]	54633552
131429805	BRD-K28916436-001-01-2		["BRD-K28916436-001-01-2"]	54633553
131429806	BRD-K48689133-001-01-7		["BRD-K48689133-001-01-7"]	54633554
131429807	BRD-K28080909-001-01-5		["BRD-K28080909-001-01-5"]	54633555
131429808	BRD-K36782804-001-01-2		["BRD-K36782804-001-01-2"]	54633556
131429809	BRD-K41946683-001-01-2		["BRD-K41946683-001-01-2"]	54633557
131429810	BRD-K75416889-001-01-7		["BRD-K75416889-001-01-7"]	54633558
131429811	BRD-K16551475-001-01-3		["BRD-K16551475-001-01-3"]	54633559
131429812	BRD-K63809385-001-01-6		["BRD-K63809385-001-01-6"]	54633560
131429813	BRD-K81925504-001-01-4		["BRD-K81925504-001-01-4"]	54633561
131429814	BRD-K35587518-001-01-3		["BRD-K35587518-001-01-3"]	54633562
131429815	BRD-K13119652-001-01-7		["BRD-K13119652-001-01-7"]	54633563
131429816	BRD-K54066059-001-01-9		["BRD-K54066059-001-01-9"]	54633564
131429817	BRD-K70924576-001-01-3		["BRD-K70924576-001-01-3"]	54633565
131429818	BRD-K83115645-001-01-0		["BRD-K83115645-001-01-0"]	54633566
131429819	BRD-K97421379-001-01-8		["BRD-K97421379-001-01-8"]	54633567
131429820	BRD-K01577807-001-01-4		["BRD-K01577807-001-01-4"]	54633568
131429821	BRD-K00620786-001-01-8		["BRD-K00620786-001-01-8"]	54633569
131429822	BRD-K97468369-001-01-1		["BRD-K97468369-001-01-1"]	54633570
131429823	BRD-K86073842-001-01-9		["BRD-K86073842-001-01-9"]	54633571
131429824	BRD-K01362004-001-01-2		["BRD-K01362004-001-01-2"]	54633572
131429825	BRD-K02361314-001-01-8		["BRD-K02361314-001-01-8"]	54633573
131429826	BRD-K18402224-001-01-1		["BRD-K18402224-001-01-1"]	54633574
131429827	BRD-K56563145-001-01-9		["BRD-K56563145-001-01-9"]	54633575
131429828	BRD-K21356734-001-01-7		["BRD-K21356734-001-01-7"]	54633576
131429829	BRD-K91624805-001-01-7		["BRD-K91624805-001-01-7"]	54633577
131429830	BRD-K13551202-001-01-6		["BRD-K13551202-001-01-6"]	54633578
131429831	BRD-K00591281-001-01-1		["BRD-K00591281-001-01-1"]	54633579
131429832	BRD-K68083867-001-01-0		["BRD-K68083867-001-01-0"]	54633580
131429833	BRD-K89436979-001-01-0		["BRD-K89436979-001-01-0"]	54633581
131429834	BRD-K25147028-001-01-1		["BRD-K25147028-001-01-1"]	54633582
131429835	BRD-K14082333-001-01-3		["BRD-K14082333-001-01-3"]	54633583
131429836	BRD-K89325755-001-01-5		["BRD-K89325755-001-01-5"]	54633584
131429837	BRD-K98418950-001-01-0		["BRD-K98418950-001-01-0"]	54633585
131429838	BRD-K36566880-001-01-6		["BRD-K36566880-001-01-6"]	54633586
131429839	BRD-K21327356-001-01-5		["BRD-K21327356-001-01-5"]	54633587
131429840	BRD-K95485901-001-01-2		["BRD-K95485901-001-01-2"]	54633588
131429841	BRD-K44719654-001-01-5		["BRD-K44719654-001-01-5"]	54633589
131429842	BRD-K40894545-001-01-3		["BRD-K40894545-001-01-3"]	54633590
131429843	BRD-K31896531-001-01-5		["BRD-K31896531-001-01-5"]	54633591
131429844	BRD-K77252933-001-01-0		["BRD-K77252933-001-01-0"]	54633592
131429845	BRD-K34957967-001-01-5		["BRD-K34957967-001-01-5"]	54633593
131429846	BRD-K45908502-001-01-7		["BRD-K45908502-001-01-7"]	54633594
131429847	BRD-K52881132-001-01-4		["BRD-K52881132-001-01-4"]	54633595
131429848	BRD-K10160311-001-01-7		["BRD-K10160311-001-01-7"]	54633596
131429849	BRD-K77554584-001-01-1		["BRD-K77554584-001-01-1"]	54633597
131429850	BRD-K89121101-001-01-9		["BRD-K89121101-001-01-9"]	54633598
131429851	BRD-K37780492-001-01-2		["BRD-K37780492-001-01-2"]	54633599
131429852	BRD-K19225848-001-01-1		["BRD-K19225848-001-01-1"]	54633600
131429853	BRD-K42333498-001-01-7		["BRD-K42333498-001-01-7"]	54633601
131429854	BRD-K57894545-001-01-3		["BRD-K57894545-001-01-3"]	54633602
131429855	BRD-K20071915-001-01-4		["BRD-K20071915-001-01-4"]	54633603
131429856	BRD-K77011363-001-01-9		["BRD-K77011363-001-01-9"]	54633604
131429857	BRD-K32485819-001-01-9		["BRD-K32485819-001-01-9"]	54633605
131429858	BRD-K17514980-001-01-8		["BRD-K17514980-001-01-8"]	54633606
131429859	BRD-K13204142-001-01-5		["BRD-K13204142-001-01-5"]	54633607
131429860	BRD-K36697652-001-01-5		["BRD-K36697652-001-01-5"]	54633608
131429861	BRD-K76980944-001-01-4		["BRD-K76980944-001-01-4"]	54633609
131429862	BRD-K87358945-001-01-9		["BRD-K87358945-001-01-9"]	54633610
131429863	BRD-K57357721-001-01-7		["BRD-K57357721-001-01-7"]	54633611
131429864	BRD-K44936922-001-01-1		["BRD-K44936922-001-01-1"]	54633612
131429865	BRD-K42139332-001-01-8		["BRD-K42139332-001-01-8"]	54633613
131429866	BRD-K20288742-001-01-3		["BRD-K20288742-001-01-3"]	54633614
131429867	BRD-K24494475-001-01-6		["BRD-K24494475-001-01-6"]	54633615
131429868	BRD-K30071505-001-01-8		["BRD-K30071505-001-01-8"]	54633616
131429869	BRD-K84334677-001-01-7		["BRD-K84334677-001-01-7"]	54633617
131429870	BRD-K13122423-001-01-9		["BRD-K13122423-001-01-9"]	54633618
131429871	BRD-K85216683-001-01-7		["BRD-K85216683-001-01-7"]	54633619
131429872	BRD-K57167256-001-01-3		["BRD-K57167256-001-01-3"]	54633620
131429873	BRD-K22584556-001-01-8		["BRD-K22584556-001-01-8"]	54633621
131429874	BRD-K59239976-001-01-7		["BRD-K59239976-001-01-7"]	54633622
131429875	BRD-K56775726-001-01-6		["BRD-K56775726-001-01-6"]	54633623
131429876	BRD-K02839126-001-01-1		["BRD-K02839126-001-01-1"]	54633624
131429877	BRD-K90255725-001-01-8		["BRD-K90255725-001-01-8"]	54633625
131429878	BRD-K36662285-001-01-4		["BRD-K36662285-001-01-4"]	54633626
131429879	BRD-K52300725-001-01-8		["BRD-K52300725-001-01-8"]	54633627
131429880	BRD-K63957636-001-01-0		["BRD-K63957636-001-01-0"]	54633628
131429881	BRD-K01910220-001-01-6		["BRD-K01910220-001-01-6"]	54633629
131429882	BRD-K33891642-001-01-0		["BRD-K33891642-001-01-0"]	54633630
131429883	BRD-K93900188-001-01-6		["BRD-K93900188-001-01-6"]	54633631
131429884	BRD-K96209756-001-01-1		["BRD-K96209756-001-01-1"]	54633632
131429885	BRD-K16502264-001-01-1		["BRD-K16502264-001-01-1"]	54633633
131429886	BRD-K44416503-001-01-1		["BRD-K44416503-001-01-1"]	54633634
131429887	BRD-K34264024-001-01-7		["BRD-K34264024-001-01-7"]	54633635
131429888	BRD-K88636226-001-01-7		["BRD-K88636226-001-01-7"]	54633636
131429889	BRD-K96449536-001-01-0		["BRD-K96449536-001-01-0"]	54633637
131429890	BRD-K50919513-001-01-3		["BRD-K50919513-001-01-3"]	54633638
131429891	BRD-K38211037-001-01-9		["BRD-K38211037-001-01-9"]	54633639
131429892	BRD-K99331577-001-01-7		["BRD-K99331577-001-01-7"]	54633640
131429893	BRD-K99807388-001-01-5		["BRD-K99807388-001-01-5"]	54633641
131429894	BRD-K28305165-001-01-5		["BRD-K28305165-001-01-5"]	54633642
131429895	BRD-K74600148-001-01-4		["BRD-K74600148-001-01-4"]	54633643
131429896	BRD-K15775306-001-01-4		["BRD-K15775306-001-01-4"]	54633644
131429897	BRD-K69074358-001-01-4		["BRD-K69074358-001-01-4"]	54633645
131429898	BRD-K69080049-001-01-6		["BRD-K69080049-001-01-6"]	54633646
131429899	BRD-K56015010-001-01-2		["BRD-K56015010-001-01-2"]	54633647
131429900	BRD-K52319351-001-01-9		["BRD-K52319351-001-01-9"]	54633648
131429901	BRD-K39752756-001-01-0		["BRD-K39752756-001-01-0"]	54633649
131429902	BRD-K23617623-001-01-4		["BRD-K23617623-001-01-4"]	54633650
131429903	BRD-K52428486-001-01-6		["BRD-K52428486-001-01-6"]	54633651
131429904	BRD-K35462157-001-01-5		["BRD-K35462157-001-01-5"]	54633652
131429905	BRD-K77535986-001-01-4		["BRD-K77535986-001-01-4"]	54633653
131429906	BRD-K88328128-001-01-0		["BRD-K88328128-001-01-0"]	54633654
131429907	BRD-K36134264-001-01-9		["BRD-K36134264-001-01-9"]	54633655
131429908	BRD-K95569142-001-01-2		["BRD-K95569142-001-01-2"]	54633656
131429909	BRD-K85580909-001-01-4		["BRD-K85580909-001-01-4"]	54633657
131429910	BRD-K88086273-001-01-7		["BRD-K88086273-001-01-7"]	54633658
131429911	BRD-K47164766-001-01-6		["BRD-K47164766-001-01-6"]	54633659
131429912	BRD-K25649596-001-01-8		["BRD-K25649596-001-01-8"]	54633660
131429913	BRD-K61868194-001-01-5		["BRD-K61868194-001-01-5"]	54633661
131429914	BRD-K54151058-001-01-0		["BRD-K54151058-001-01-0"]	54633662
131429915	BRD-K52932858-001-01-7		["BRD-K52932858-001-01-7"]	54633663
131429916	BRD-K32439647-001-01-4		["BRD-K32439647-001-01-4"]	54633664
131429917	BRD-K39677043-001-01-2		["BRD-K39677043-001-01-2"]	54633665
131429918	BRD-K01152687-001-01-1		["BRD-K01152687-001-01-1"]	54633666
131429919	BRD-K39176069-001-01-4		["BRD-K39176069-001-01-4"]	54633667
